College name,College url,Campus url,Campus,Address,Latitude,Longitude
Milcom Institute,https://www.studiesinaustralia.com/courses-in-australia/milcom-institute,https://www.studiesinaustralia.com/courses-in-australia/milcom-institute/campuses,Granville,Unit 1/47 Parramatta Road Granville New South Wales 2142,,
Milcom Institute,https://www.studiesinaustralia.com/courses-in-australia/milcom-institute,https://www.studiesinaustralia.com/courses-in-australia/milcom-institute/campuses,Melbourne CBD,355 Spencer Street Melbourne West Victoria 3003,-37.8119391,144.950558
Milcom Institute,https://www.studiesinaustralia.com/courses-in-australia/milcom-institute,https://www.studiesinaustralia.com/courses-in-australia/milcom-institute/campuses,Salisbury,"460-492 Beaudesert Road Ian Barclay Building, Suite 1.9 Salisbury Queensland 4107",,
Milner International College of English (WA) Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/milner-international-college-of-english-wa-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/milner-international-college-of-english-wa-pty-ltd/campuses,Perth,379 Hay Street Perth Western Australia 6000,-31.9570498,115.8668584
Monash College,https://www.studiesinaustralia.com/courses-in-australia/monash-college,https://www.studiesinaustralia.com/courses-in-australia/monash-college/campuses,Caulfield East,"Monash College Level 5, Building B, Dandenong Road Caulfield East Victoria 3145",,
Monash College,https://www.studiesinaustralia.com/courses-in-australia/monash-college,https://www.studiesinaustralia.com/courses-in-australia/monash-college/campuses,Clayton,"49 Rainforest Walk, Monash University Clayton Victoria 3800",-37.9145912,145.1307115
Monash College,https://www.studiesinaustralia.com/courses-in-australia/monash-college,https://www.studiesinaustralia.com/courses-in-australia/monash-college/campuses,Melbourne,"Level 3, 222 Bourke Street Melbourne Victoria 3000",-37.8126234,144.9664323
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,Alfred,"Level 6, 99 Commercial Road The Alfred Centre Prahran Victoria 3181",,
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,Bendigo,Building 20/26 Mercy Street Bendigo Victoria 3550,,
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,Box Hill Hospital,Nelson Road Box Hill Victoria 3128,-37.8150765,145.1197645
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,Burnet Institute,85 Commercial Road Melbourne Victoria 3004,-37.8457779,144.9840336
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,Caulfield,900 Dandenong Road Caulfield East Victoria 3145,,
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,City - Collins Street,271 Collins Street Melbourne Victoria 3000,-37.8163089,144.9649265
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,City - Law Chambers,555 Lonsdale Street Melbourne Victoria 3000,-37.8143576,144.9561448
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,Clayton,Wellington Road Clayton Victoria 3168,-37.9161703,145.1402572
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,"Colombo, Sri Lanka",503 Sri Jayawardenepura Mawatha Sri Jayawardenepura Kotte Jayawardenepura Kotte 10107,6.9063339,79.9045552
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,Gippsland,Northways Rd Churchill Victoria 3842,-38.31679,146.4274301
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,Indonesia campus,"Green Office 9 Building, Jl. BSD Green Office Park, Sampora, Cisauk, Tangerang Regency Banten 15345, Indonesia Tangerang Regency 15345",,
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,Malaysia,Jalan Lagoon Selatan Bandar Sunway Selangor 47500,3.0654434,101.6044514
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,Monash Medical Centre,246 Clayton Road Clayton Victoria 3168,-37.9205757,145.1227608
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,Monash Online,,,
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,Notting Hill,264 Ferntree Gully Road Notting Hill Victoria 3800,-37.9002441,145.1297806
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,Parkville,381 Royal Parade Parkville Victoria 3052,-37.7839606,144.9587744
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,Peninsula,Moorooduc Hwy Frankston Victoria 3199,-38.1719105,145.1389454
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,School of Rural Health,"School of Rural Health, Churchill Northways Road Churchill Victoria 3842",,
Monash University,https://www.studiesinaustralia.com/courses-in-australia/monash-university,https://www.studiesinaustralia.com/courses-in-australia/monash-university/campuses,Singapore,141 North Bridge Rd . 179099,1.292875,103.851386
Moorabbin Flying Services,https://www.studiesinaustralia.com/courses-in-australia/moorabbin-flying-services,https://www.studiesinaustralia.com/courses-in-australia/moorabbin-flying-services/campuses,Cheltenham,55 Grange Road Cheltenham Victoria 3192,-37.9719002,145.0864051
Moorabbin Flying Services,https://www.studiesinaustralia.com/courses-in-australia/moorabbin-flying-services,https://www.studiesinaustralia.com/courses-in-australia/moorabbin-flying-services/campuses,Moorabbin Airport,16 Northern Avenue Moorabbin Airport Victoria 3194,-37.9732556,145.0903006
Moore Theological College,https://www.studiesinaustralia.com/courses-in-australia/moore-theological-college,https://www.studiesinaustralia.com/courses-in-australia/moore-theological-college/campuses,Newtown,1 King Street Newtown New South Wales 2042,,
MTA Institute,https://www.studiesinaustralia.com/courses-in-australia/mta-institute,https://www.studiesinaustralia.com/courses-in-australia/mta-institute/campuses,Brisbane,"Building 8, 2728 Logan Road Eight Mile Plains Queensland 4113",,
MTA Institute,https://www.studiesinaustralia.com/courses-in-australia/mta-institute,https://www.studiesinaustralia.com/courses-in-australia/mta-institute/campuses,Brisbane,"Building 8, 2728 Logan Road Eight Mile Plains Queensland 4113",-27.5896766,153.1075814
Murdoch Institute of Technology,https://www.studiesinaustralia.com/courses-in-australia/murdoch-institute-of-technology,https://www.studiesinaustralia.com/courses-in-australia/murdoch-institute-of-technology/campuses,Perth,"Building 512, Murdoch University Campus South Street Murdoch Western Australia 6150",,
Murdoch University,https://www.studiesinaustralia.com/courses-in-australia/murdoch-university,https://www.studiesinaustralia.com/courses-in-australia/murdoch-university/campuses,Mandurah Campus,Education Drive Greenfields Western Australia 6210,,
Murdoch University,https://www.studiesinaustralia.com/courses-in-australia/murdoch-university,https://www.studiesinaustralia.com/courses-in-australia/murdoch-university/campuses,Peel,"Murdoch University, Peel Campus 15-17 Carleton Road Mandurah Western Australia 6210",,
Murdoch University,https://www.studiesinaustralia.com/courses-in-australia/murdoch-university,https://www.studiesinaustralia.com/courses-in-australia/murdoch-university/campuses,Perth campus,90 South Street Murdoch Western Australia 6150,-32.0688259,115.8161804
Murdoch University,https://www.studiesinaustralia.com/courses-in-australia/murdoch-university,https://www.studiesinaustralia.com/courses-in-australia/murdoch-university/campuses,Rockingham Campus,Dixon Road Rockingham Western Australia 6168,-32.2769973,115.7588339
Nan Tien Institute,https://www.studiesinaustralia.com/courses-in-australia/nan-tien-institute,https://www.studiesinaustralia.com/courses-in-australia/nan-tien-institute/campuses,Wollongong,231 Nolan Street Unanderra New South Wales 2526,-34.464172,150.8470345
National Academy of Hair & Beauty,https://www.studiesinaustralia.com/courses-in-australia/national-academy-of-hair-beauty,https://www.studiesinaustralia.com/courses-in-australia/national-academy-of-hair-beauty/campuses,Echuca,254 Hare street Echuca Victoria 3564,-36.1259994,144.7493438
National Academy of Hair & Beauty,https://www.studiesinaustralia.com/courses-in-australia/national-academy-of-hair-beauty,https://www.studiesinaustralia.com/courses-in-australia/national-academy-of-hair-beauty/campuses,Richmond,"Level 1, 3-7 Shelley Street Richmond Victoria 3121",-37.8103223,144.993998
National Art School,https://www.studiesinaustralia.com/courses-in-australia/national-art-school,https://www.studiesinaustralia.com/courses-in-australia/national-art-school/campuses,Darlinghurst,Forbes Street Darlinghurst New South Wales 2010,-33.8765351,151.2187807
National College of Vocational Education,https://www.studiesinaustralia.com/courses-in-australia/national-college-of-vocational-education,https://www.studiesinaustralia.com/courses-in-australia/national-college-of-vocational-education/campuses,Batemans Bay,"Shop 5-7, 13 Beach Road Batemans Bay New South Wales 2536",-35.70831,150.1784547
National College of Vocational Education,https://www.studiesinaustralia.com/courses-in-australia/national-college-of-vocational-education,https://www.studiesinaustralia.com/courses-in-australia/national-college-of-vocational-education/campuses,Brisbane,11 Cordelia Street South Brisbane Queensland 4101,-27.4744426,153.0145757
National College of Vocational Education,https://www.studiesinaustralia.com/courses-in-australia/national-college-of-vocational-education,https://www.studiesinaustralia.com/courses-in-australia/national-college-of-vocational-education/campuses,Canberra,"Shop 6, Bailey's Corner Arcade 143 London Circuit Canberra Australian Capital Territory 2600",,
National College of Vocational Education,https://www.studiesinaustralia.com/courses-in-australia/national-college-of-vocational-education,https://www.studiesinaustralia.com/courses-in-australia/national-college-of-vocational-education/campuses,Nowra,New South Wales,-31.2532183,146.921099
National College of Vocational Education,https://www.studiesinaustralia.com/courses-in-australia/national-college-of-vocational-education,https://www.studiesinaustralia.com/courses-in-australia/national-college-of-vocational-education/campuses,Wollongong,335 Crown Street Wollongong New South Wales 2500,-34.4260076,150.8887386
National Institute of Dramatic Art (NIDA),https://www.studiesinaustralia.com/courses-in-australia/national-institute-of-dramatic-art-nida,https://www.studiesinaustralia.com/courses-in-australia/national-institute-of-dramatic-art-nida/campuses,Kensington,215 Anzac Parade Kensington New South Wales 2033,-33.9161785,151.2252056
National Institute of Education and Technology,https://www.studiesinaustralia.com/courses-in-australia/national-institute-of-education-and-technology,https://www.studiesinaustralia.com/courses-in-australia/national-institute-of-education-and-technology/campuses,"BTP, Brisbane QLD",7 & 8 Clunies Ross Court Eight Mile Plains Queensland 4113,-27.577606,153.0954393
National Institute of Education and Technology,https://www.studiesinaustralia.com/courses-in-australia/national-institute-of-education-and-technology,https://www.studiesinaustralia.com/courses-in-australia/national-institute-of-education-and-technology/campuses,Hobart Tasmania,Level 4 2 Kirksway Place Battery Point Tasmania 7004,-42.8883555,147.3306195
National Theatre,https://www.studiesinaustralia.com/courses-in-australia/national-theatre,https://www.studiesinaustralia.com/courses-in-australia/national-theatre/campuses,St Kilda,20 Carlisle Street St Kilda Victoria 3182,-37.8668591,144.9808897
National Training Centre of Australia,https://www.studiesinaustralia.com/courses-in-australia/national-training-centre-of-australia,https://www.studiesinaustralia.com/courses-in-australia/national-training-centre-of-australia/campuses,Melbourne,"Level 2, 212 King Street Melbourne Victoria 3000",-37.8150076,144.9553884
National Training & Solutions Provider Pty Ltd T/A IT Futures,https://www.studiesinaustralia.com/courses-in-australia/national-training-solutions-provider-pty-ltd-ta-it-futures,https://www.studiesinaustralia.com/courses-in-australia/national-training-solutions-provider-pty-ltd-ta-it-futures/campuses,Melbourne,"Suite 5, Level 1 424 St Kilda Road Melbourne Victoria 3004",-37.8367717,144.9750175
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Auburn,"Level 5, 39 Queen Street Auburn New South Wales 2144",-33.8517818,151.0335356
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Bankstown,2 Jacobs Street Bankstown New South Wales 2200,-33.9142594,151.0366739
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Bondi,"Level 1, 237 Oxford Street Bondi Junction New South Wales 2022",,
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Brisbane,"Ground Floor, East Tower 410 Ann Street Brisbane Queensland 4000",,
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Burwood,"Suite 105, 3 Railway Parade Burwood New South Wales 2134",-33.8767825,151.1005669
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Cabramatta,"Level 1, 2 Hughes Street Cabramatta New South Wales 2166",,
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Campsie,"Level 1, 59-63 Evaline Street Campsie New South Wales 2194",-33.9133787,151.1026446
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Chatswood,"Level 1, 8 Thomas Street Chatswood New South Wales 2067",-33.7982368,151.1803202
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Darwin,"Charles Darwin University, Orange 2.1.21 Casuarina Campus, Ellengowan Drive Charles Darwin Uni Northern Territory 0909",,
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Fairfield,6-8 Alan Street Fairfield New South Wales 2165,-33.8694903,150.9586655
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Hornsby,"Unit 7, 21 Hunter Street Hornsby New South Wales 2077",-33.7035055,151.1002272
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Hurstville,"Level 7, 12 Ormonde Parade Hurstville New South Wales 2220",-33.9683546,151.1030295
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Liverpool,24-30 Scott Street Liverpool New South Wales 2170,-33.925104,150.9259731
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Manly,5-7 Raglan Street Manly New South Wales 2095,-33.7958181,151.2860552
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Parramatta,"Level 1, 60 Macquarie Street Parramatta New South Wales 2150",-33.8151169,151.0043635
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Penrith,"Shop 115B, High Street Penrith New South Wales 2750",-33.7509,150.6880163
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Perth,211 Newcastle Street Northbridge Western Australia 6003,-31.946543,115.860217
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Reid,37 Constitution Avenue Reid Australian Capital Territory 2612,-35.2863928,149.1378443
Navitas English,https://www.studiesinaustralia.com/courses-in-australia/navitas-english,https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,Sydney,"Level 3, 255 Elizabeth Street Sydney New South Wales 2000",-33.875659,151.2092411
New England Institute of Technology Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/new-england-institute-of-technology-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/new-england-institute-of-technology-pty-ltd/campuses,East Brisbane,151 Wellington Road East Brisbane Queensland 4169,-27.4816709,153.0411991
New York Film Academy Australia Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/new-york-film-academy-australia-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/new-york-film-academy-australia-pty-ltd/campuses,"Oxenford, Gold Coast","Southport Central Towers, Central 2E 5 Lawson Street Southport Queensland 4215",,
Niche Education Group Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/niche-education-group-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/niche-education-group-pty-ltd/campuses,Perth,60-62 Stirling Street Perth Western Australia 6000,-31.9506743,115.8638129
Northern College of the Arts and Technology,https://www.studiesinaustralia.com/courses-in-australia/northern-college-of-the-arts-and-technology,https://www.studiesinaustralia.com/courses-in-australia/northern-college-of-the-arts-and-technology/campuses,Preston,62 Murray Road Preston Victoria 3072,-37.7398785,145.0263432
North Metropolitan TAFE,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe/campuses,Balga,18 Loxwood Road Balga Western Australia 6061,-31.8627503,115.8533578
North Metropolitan TAFE,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe/campuses,Clarkson,31 Harmony Dve Clarkson Western Australia 6030,,
North Metropolitan TAFE,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe/campuses,East Perth,140 Royal Street East Perth Western Australia 6004,-31.9513012,115.8726009
North Metropolitan TAFE,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe/campuses,Joondalup (Kendrew Crescent),35 Kendrew Cresent Joondalup Western Australia 6027,-31.7478221,115.7726869
North Metropolitan TAFE,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe/campuses,Joondalup (McLarty Avenue),63 McLarty Avenue Joondalup Western Australia 6027,-31.7383776,115.7655909
North Metropolitan TAFE,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe/campuses,Leederville,Cnr of Richmond & Oxford Street Leederville Western Australia 6007,-31.9334783,115.841256
North Metropolitan TAFE,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe/campuses,Midland,Cnr Lloyd Street & Eddie Barron Drive Midland Dc Western Australia 6936,,
North Metropolitan TAFE,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe/campuses,Mount Lawley,Cnr Harold & Lord Streets Mount Lawley Western Australia 6050,-31.9401458,115.8758035
North Metropolitan TAFE,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe/campuses,Nedlands (Oral Health Centre),17 Monash Avenue Nedlands Western Australia 6009,-31.9700864,115.8156238
North Metropolitan TAFE,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe/campuses,Perth (Northbridge),25 Aberdeen Street Northbridge Western Australia 6003,-31.9480386,115.8609564
North Metropolitan TAFE,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe,https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe/campuses,Various,Locked Bag 6 Northbridge Western Australia 6865,,
"North Regional TAFE, TAFE WA",https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa,https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa/campuses,Broome,68 Cable Beach Road Broome Western Australia 6725,-17.9497295,122.2189759
"North Regional TAFE, TAFE WA",https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa,https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa/campuses,Derby,40 Clarendon Street Derby Western Australia 6728,-17.3049285,123.6286362
"North Regional TAFE, TAFE WA",https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa,https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa/campuses,Halls Creek,Cnr Terone & Bridge Streets Halls Creek Western Australia 6770,,
"North Regional TAFE, TAFE WA",https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa,https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa/campuses,Karratha,Dampier Road Karratha Western Australia 6714,-20.7382556,116.8437591
"North Regional TAFE, TAFE WA",https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa,https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa/campuses,Kununurra,Coolibah Drive Kununurra Western Australia 6743,-15.7757795,128.7357156
"North Regional TAFE, TAFE WA",https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa,https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa/campuses,Minurmarghali Mia - Roebourne,Fraser Street Roebourne Western Australia 6718,-20.7675039,117.141884
"North Regional TAFE, TAFE WA",https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa,https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa/campuses,Newman,Kalgan Drive Newman Western Australia 6753,-23.3626358,119.7442481
"North Regional TAFE, TAFE WA",https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa,https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa/campuses,Pundulmurra,Parker Street South Hedland Western Australia 6722,-20.397755,118.6004776
"North Regional TAFE, TAFE WA",https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa,https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa/campuses,Tom Price,Stadium Road Tom Price Western Australia 6751,-22.6946404,117.7974621
Nova Institute of Technology,https://www.studiesinaustralia.com/courses-in-australia/nova-institute-of-technology,https://www.studiesinaustralia.com/courses-in-australia/nova-institute-of-technology/campuses,Melbourne,"Level 10, 140 Queen Street Melbourne Victoria 3000",-37.8154325,144.9611926
Nova Institute of Technology,https://www.studiesinaustralia.com/courses-in-australia/nova-institute-of-technology,https://www.studiesinaustralia.com/courses-in-australia/nova-institute-of-technology/campuses,North Melbourne,187-189 Boundary Road North Melbourne Victoria 3051,-37.7883861,144.9399993
Oceania Polytechnic Institute of Education,https://www.studiesinaustralia.com/courses-in-australia/oceania-polytechnic-institute-of-education,https://www.studiesinaustralia.com/courses-in-australia/oceania-polytechnic-institute-of-education/campuses,South Melbourne,"Level 2, 220 Albert Road South Melbourne Victoria 3205",-37.8370759,144.9665596
Orana Fashion Business College,https://www.studiesinaustralia.com/courses-in-australia/orana-fashion-business-college,https://www.studiesinaustralia.com/courses-in-australia/orana-fashion-business-college/campuses,ULTIMO,GPO Box 4009 Sydney New South Wales 2001,,
Orange International College Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/orange-international-college-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/orange-international-college-pty-ltd/campuses,Hobart,New South Wales,-31.2532183,146.921099
Orange International College Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/orange-international-college-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/orange-international-college-pty-ltd/campuses,Melbourne,"Level 6, 416/420 Collins Street Melbourne Victoria 3000",,
Orange International College Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/orange-international-college-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/orange-international-college-pty-ltd/campuses,Port Melbourne,235 Ingles Street Port Melbourne Victoria 3207,-37.8287167,144.9398046
Outsource Institute (AUS),https://www.studiesinaustralia.com/courses-in-australia/outsource-institute-aus,https://www.studiesinaustralia.com/courses-in-australia/outsource-institute-aus/campuses,Brisbane Technology Park,"Suite 1, Lower West Wing 1 Clunies Ross Court Eight Mile Plains Queensland 4113",,
Outsource Institute (AUS),https://www.studiesinaustralia.com/courses-in-australia/outsource-institute-aus,https://www.studiesinaustralia.com/courses-in-australia/outsource-institute-aus/campuses,Custom Fluid Power Brisbane,36 Huntington Place Banyo Queensland 4014,-27.3848462,153.0948926
Outsource Institute (AUS),https://www.studiesinaustralia.com/courses-in-australia/outsource-institute-aus,https://www.studiesinaustralia.com/courses-in-australia/outsource-institute-aus/campuses,Custom Fluid Power Mackay,53 Diesel Drive Mackay Queensland 4740,-21.1909738,149.1543675
Outsource Institute (AUS),https://www.studiesinaustralia.com/courses-in-australia/outsource-institute-aus,https://www.studiesinaustralia.com/courses-in-australia/outsource-institute-aus/campuses,Custom Fluid Power Newcastle,14 Gross Street Carrington New South Wales 2294,-32.9044386,151.7607233
Outsource Institute (AUS),https://www.studiesinaustralia.com/courses-in-australia/outsource-institute-aus,https://www.studiesinaustralia.com/courses-in-australia/outsource-institute-aus/campuses,Custom Fluid Power Perth,10 Aitken Way Kewdale Western Australia 6105,-31.9783966,115.9652307
Ozford Institute of Higher Education,https://www.studiesinaustralia.com/courses-in-australia/ozford-institute-of-higher-education,https://www.studiesinaustralia.com/courses-in-australia/ozford-institute-of-higher-education/campuses,Melbourne,123 Lonsdale Street Melbourne Victoria 3000,-37.8107334,144.9687127
Pacific College Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/pacific-college-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/pacific-college-pty-ltd/campuses,Auburn,"Level 1, 91-95 Rawson Street Auburn New South Wales 2144",-33.84871,151.0331235
Perth Bible College,https://www.studiesinaustralia.com/courses-in-australia/perth-bible-college,https://www.studiesinaustralia.com/courses-in-australia/perth-bible-college/campuses,Karrinyup,1 College Court Karrinyup Western Australia 6018,-31.8733732,115.766884
Perth College of Beauty Therapy,https://www.studiesinaustralia.com/courses-in-australia/perth-college-of-beauty-therapy,https://www.studiesinaustralia.com/courses-in-australia/perth-college-of-beauty-therapy/campuses,Victoria Park,339 Albany Highway Victoria Park Western Australia 6100,-31.9733902,115.8964848
Perth College of Business and Technology,https://www.studiesinaustralia.com/courses-in-australia/perth-college-of-business-and-technology,https://www.studiesinaustralia.com/courses-in-australia/perth-college-of-business-and-technology/campuses,East Perth,110 Brown Street East Perth Western Australia 6004,-31.9507241,115.8746802
Perth College of Business and Technology,https://www.studiesinaustralia.com/courses-in-australia/perth-college-of-business-and-technology,https://www.studiesinaustralia.com/courses-in-australia/perth-college-of-business-and-technology/campuses,Westminster,Platinum Restaurant 28/386 Wanneroo Road Westminster Western Australia 6061,,
Perth International College of English,https://www.studiesinaustralia.com/courses-in-australia/perth-international-college-of-english,https://www.studiesinaustralia.com/courses-in-australia/perth-international-college-of-english/campuses,Perth City,"Level 1, 517-533 Hay Street Perth Western Australia 6000",-31.9557436,115.8626264
Photography Studies College (Melbourne),https://www.studiesinaustralia.com/courses-in-australia/photography-studies-college-melbourne,https://www.studiesinaustralia.com/courses-in-australia/photography-studies-college-melbourne/campuses,Online Campus,Victoria,,
